Number Count,cleaned_questions,Array,String,Dynamic Programming,Math,Hash Table,Greedy,Sorting,Depth-First Search,Breadth-First Search,Binary Search
9,rectangle area given coordinate two rectilinear rectangle plane return total area covered two rectangle first rectangle defined bottomleft corner topright corner second rectangle defined bottomleft corner topright corner,0,0,0,1,0,0,0,0,0,0
0,basic calculator given string representing valid expression implement basic calculator evaluate return result evaluation note allowed use builtin function evaluates string mathematical expression eval,0,1,0,1,0,0,0,0,0,0
0,invert binary tree given root binary tree invert tree return root,0,0,0,0,0,0,0,1,1,0
3,basic calculator given string represents expression evaluate expression return value integer division truncate toward zero may assume given expression always valid intermediate result range note allowed use builtin function evaluates string mathematical expression eval,0,1,0,1,0,0,0,0,0,0
0,summary range given sorted unique integer array nums range set integer inclusive return smallest sorted list range cover number array exactly element nums covered exactly one range integer one range nums range list output,1,0,0,0,0,0,0,0,0,0
1,majority element given integer array size find element appear time,1,0,0,0,1,0,1,0,0,0
1,kth smallest element bst given root binary search tree integer return kth smallest value indexed value node tree,0,0,0,0,0,0,0,1,0,0
1,power two given integer return true power two otherwise return false integer power two exists integer,0,0,0,1,0,0,0,0,0,0
1,number digit one given integer count total number digit appearing nonnegative integer le equal,0,0,1,1,0,0,0,0,0,0
0,lowest common ancestor binary search tree given binary search tree bst find lowest common ancestor lca two given node bst according definition lca wikipedia “the lowest common ancestor defined two node lowest node descendant where allow node descendant itself”,0,0,0,0,0,0,0,1,0,0
0,lowest common ancestor binary tree given binary tree find lowest common ancestor lca two given node tree according definition lca wikipedia “the lowest common ancestor defined two node lowest node descendant where allow node descendant itself”,0,0,0,0,0,0,0,1,0,0
1,product array except self given integer array nums return array answer answeri equal product element nums except numsi product prefix suffix nums guaranteed fit bit integer must write algorithm run time without using division operation,1,0,0,0,0,0,0,0,0,0
0,sliding window maximum given array integer nums sliding window size moving left array right see number window time sliding window move right one position return max sliding window,1,0,0,0,0,0,0,0,0,0
1,search matrix write efficient algorithm search value target integer matrix matrix matrix following property,1,0,0,0,0,0,0,0,0,1
0,different way add parenthesis given string expression number operator return possible result computing different possible way group number operator may return answer order,0,1,1,1,0,0,0,0,0,0
0,valid anagram given two string return true anagram false otherwise anagram word phrase formed rearranging letter different word phrase typically using original letter exactly once,0,1,0,0,1,0,1,0,0,0
